Line	Date	Time	SpectrumFile	LibraryFile	Water vapor H2O	Unit	 Compensation	 Residual	Carbon dioxide CO2	Unit	 Compensation	 Residual	Carbon monoxide CO High	Unit	 Compensation	 Residual	Nitrous oxide N2O	Unit	 Compensation	 Residual	Nitrogen monoxide NO	Unit	 Compensation	 Residual	Nitrogen dioxide NO2	Unit	 Compensation	 Residual	Sulfur dioxide SO2 High	Unit	 Compensation	 Residual	Ammonia NH3	Unit	 Compensation	 Residual	Hydrogen chloride HCl	Unit	 Compensation	 Residual	Hydrogen fluoride HF	Unit	 Compensation	 Residual	Methane CH4 High	Unit	 Compensation	 Residual	Ethane C2H6	Unit	 Compensation	 Residual	Ethylene C2H4	Unit	 Compensation	 Residual	Propane C3H8	Unit	 Compensation	 Residual	Formaldehyde CHOH	Unit	 Compensation	 Residual	Benzen	Unit	 Compensation	 Residual	Toluen	Unit	 Compensation	 Residual	Carbon monoxide CO Low	Unit	 Compensation	 Residual	Sulfur dioxide Low	Unit	 Compensation	 Residual	Methane Low	Unit	 Compensation	 Residual	Zr Oxygen	Unit	 Compensation	 Residual	 Status
0	2022-10-19	12:21:46		EC1.LIB	  3.60	vol-%	Wet	0.0970	  5.42	vol-%	Wet	0.0213	  2.24	vol-%	Wet	0.0283	  2.57	ppm	Wet	0.0264	241.36	ppm	Wet	0.0210	  0.00	ppm	Wet	0.0038	  0.00	ppm	Wet	0.0481	156.60	ppm	Wet	0.0205	  0.46	ppm	Wet	0.0020	 10.82	ppm	Wet	0.1077	1994.57	ppm	Wet	0.0733	 61.85	ppm	Wet	0.0728	479.29	ppm	Wet	0.0219	  0.00	ppm	Wet	0.1122	 28.87	ppm	Wet	0.0020	182.49	ppm	Wet	0.0246	  0.00	ppm	Wet	0.0282	22385.95	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1994.57	ppm	Wet	0.0000	  6.54	vol-%	Wet	0.0000	Error
0	2022-10-19	12:21:53		EC1.LIB	  4.11	vol-%	Wet	0.0881	  5.62	vol-%	Wet	0.0212	  2.07	vol-%	Wet	0.0268	  2.60	ppm	Wet	0.0251	260.52	ppm	Wet	0.0200	  0.00	ppm	Wet	0.0058	  0.00	ppm	Wet	0.0432	169.13	ppm	Wet	0.0204	  0.00	ppm	Wet	0.0018	 10.01	ppm	Wet	0.0980	1769.83	ppm	Wet	0.0721	 57.50	ppm	Wet	0.0726	434.00	ppm	Wet	0.0217	  0.00	ppm	Wet	0.1101	 31.52	ppm	Wet	0.0018	182.28	ppm	Wet	0.0259	  0.00	ppm	Wet	0.0238	20662.71	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1769.83	ppm	Wet	0.0000	  7.22	vol-%	Wet	0.0000	Error
0	2022-10-19	12:22:04		EC1.LIB	  4.53	vol-%	Wet	0.0753	  5.76	vol-%	Wet	0.0188	  1.74	vol-%	Wet	0.0243	  2.65	ppm	Wet	0.0228	234.97	ppm	Wet	0.0178	  0.00	ppm	Wet	0.0037	  0.00	ppm	Wet	0.0528	174.85	ppm	Wet	0.0186	  0.47	ppm	Wet	0.0017	  8.82	ppm	Wet	0.0842	1308.14	ppm	Wet	0.0643	 45.75	ppm	Wet	0.0645	345.79	ppm	Wet	0.0191	  0.00	ppm	Wet	0.0950	 30.63	ppm	Wet	0.0016	154.74	ppm	Wet	0.0225	  0.00	ppm	Wet	0.0254	17357.17	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1308.14	ppm	Wet	0.0000	  8.18	vol-%	Wet	0.0000	Error
0	2022-10-19	12:22:15		EC1.LIB	  4.67	vol-%	Wet	0.0633	  5.52	vol-%	Wet	0.0163	  1.47	vol-%	Wet	0.0217	  2.35	ppm	Wet	0.0204	221.40	ppm	Wet	0.0162	  0.00	ppm	Wet	0.0027	  0.00	ppm	Wet	0.0537	173.59	ppm	Wet	0.0161	  0.00	ppm	Wet	0.0013	  5.63	ppm	Wet	0.0709	1002.39	ppm	Wet	0.0576	 32.67	ppm	Wet	0.0572	280.30	ppm	Wet	0.0160	  0.00	ppm	Wet	0.0844	 27.08	ppm	Wet	0.0012	133.66	ppm	Wet	0.0289	  0.00	ppm	Wet	0.0357	14713.21	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1002.39	ppm	Wet	0.0000	  9.33	vol-%	Wet	0.0000	Error
0	2022-10-19	12:22:27		EC1.LIB	  4.58	vol-%	Wet	0.0554	  5.40	vol-%	Wet	0.0137	  1.28	vol-%	Wet	0.0199	  1.75	ppm	Wet	0.0185	214.46	ppm	Wet	0.0151	  0.00	ppm	Wet	0.0026	  0.00	ppm	Wet	0.0513	168.51	ppm	Wet	0.0129	  0.00	ppm	Wet	0.0009	  4.93	ppm	Wet	0.0621	707.49	ppm	Wet	0.0489	 18.79	ppm	Wet	0.0491	211.41	ppm	Wet	0.0126	  0.00	ppm	Wet	0.0685	 23.55	ppm	Wet	0.0010	110.91	ppm	Wet	0.0219	  0.00	ppm	Wet	0.0272	12834.71	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	707.49	ppm	Wet	0.0000	 10.16	vol-%	Wet	0.0000	Error
0	2022-10-19	12:22:34		EC1.LIB	  4.73	vol-%	Wet	0.0450	  5.17	vol-%	Wet	0.0116	  1.12	vol-%	Wet	0.0185	  1.70	ppm	Wet	0.0171	202.57	ppm	Wet	0.0139	  0.00	ppm	Wet	0.0013	  0.00	ppm	Wet	0.0486	161.54	ppm	Wet	0.0107	  0.00	ppm	Wet	0.0008	  3.79	ppm	Wet	0.0507	490.61	ppm	Wet	0.0393	 13.23	ppm	Wet	0.0388	132.63	ppm	Wet	0.0111	  0.00	ppm	Wet	0.0526	 21.34	ppm	Wet	0.0009	 83.97	ppm	Wet	0.0251	  0.00	ppm	Wet	0.0261	11150.71	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	490.61	ppm	Wet	0.0000	 10.75	vol-%	Wet	0.0000	Error
0	2022-10-19	12:22:45		EC1.LIB	  5.23	vol-%	Wet	0.0265	  5.28	vol-%	Wet	0.0101	  0.86	vol-%	Wet	0.0170	  1.60	ppm	Wet	0.0159	185.17	ppm	Wet	0.0116	  0.00	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0378	154.05	ppm	Wet	0.0092	  0.00	ppm	Wet	0.0007	  2.18	ppm	Wet	0.0305	340.50	ppm	Wet	0.0275	 11.22	ppm	Wet	0.0273	 66.33	ppm	Wet	0.0096	  0.00	ppm	Wet	0.0333	 19.79	ppm	Wet	0.0006	 53.13	ppm	Wet	0.0233	  0.00	ppm	Wet	0.0204	8604.40	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	340.50	ppm	Wet	0.0000	 10.68	vol-%	Wet	0.0000	Error
0	2022-10-19	12:22:56		EC1.LIB	  4.57	vol-%	Wet	0.0525	  5.65	vol-%	Wet	0.0104	  1.41	vol-%	Wet	0.0205	  1.57	ppm	Wet	0.0190	203.07	ppm	Wet	0.0147	  1.42	ppm	Wet	0.0012	  0.00	ppm	Wet	0.0508	150.41	ppm	Wet	0.0107	  0.00	ppm	Wet	0.0011	  4.60	ppm	Wet	0.0592	655.91	ppm	Wet	0.0368	 15.93	ppm	Wet	0.0415	144.64	ppm	Wet	0.0104	  0.00	ppm	Wet	0.0493	 25.90	ppm	Wet	0.0010	 74.06	ppm	Wet	0.0459	  0.00	ppm	Wet	0.0426	14062.63	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	655.91	ppm	Wet	0.0000	  7.93	vol-%	Wet	0.0000	Error
0	2022-10-19	12:23:08		EC1.LIB	  4.03	vol-%	Wet	0.0829	  5.63	vol-%	Wet	0.0164	  1.95	vol-%	Wet	0.0251	  2.55	ppm	Wet	0.0234	213.66	ppm	Wet	0.0186	  0.00	ppm	Wet	0.0029	  0.00	ppm	Wet	0.0536	158.67	ppm	Wet	0.0162	  0.00	ppm	Wet	0.0015	  9.23	ppm	Wet	0.0927	1261.48	ppm	Wet	0.0612	 32.07	ppm	Wet	0.0612	338.81	ppm	Wet	0.0166	  0.00	ppm	Wet	0.0896	 30.19	ppm	Wet	0.0015	144.43	ppm	Wet	0.0317	  0.00	ppm	Wet	0.0378	19524.26	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1261.48	ppm	Wet	0.0000	  7.24	vol-%	Wet	0.0000	Error
0	2022-10-19	12:23:17		EC1.LIB	  4.03	vol-%	Wet	0.0870	  5.73	vol-%	Wet	0.0168	  1.92	vol-%	Wet	0.0256	  2.72	ppm	Wet	0.0239	216.87	ppm	Wet	0.0192	  0.13	ppm	Wet	0.0023	  0.00	ppm	Wet	0.0622	167.03	ppm	Wet	0.0167	  0.22	ppm	Wet	0.0016	  9.52	ppm	Wet	0.0971	1524.07	ppm	Wet	0.0666	 30.48	ppm	Wet	0.0651	331.91	ppm	Wet	0.0171	  0.00	ppm	Wet	0.0961	 29.11	ppm	Wet	0.0017	147.40	ppm	Wet	0.0548	  0.00	ppm	Wet	0.0609	19247.46	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1524.07	ppm	Wet	0.0000	  7.94	vol-%	Wet	0.0000	Error
0	2022-10-19	12:23:24		EC1.LIB	  4.12	vol-%	Wet	0.0817	  5.76	vol-%	Wet	0.0154	  1.74	vol-%	Wet	0.0241	  2.01	ppm	Wet	0.0223	210.23	ppm	Wet	0.0184	  0.00	ppm	Wet	0.0017	  0.00	ppm	Wet	0.0619	172.21	ppm	Wet	0.0152	  0.44	ppm	Wet	0.0016	  8.96	ppm	Wet	0.0918	944.46	ppm	Wet	0.0581	 24.40	ppm	Wet	0.0591	275.05	ppm	Wet	0.0152	  0.00	ppm	Wet	0.0849	 26.79	ppm	Wet	0.0017	131.53	ppm	Wet	0.0478	  0.00	ppm	Wet	0.0522	17416.39	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	944.46	ppm	Wet	0.0000	  8.37	vol-%	Wet	0.0000	Error
0	2022-10-19	12:23:35		EC1.LIB	  4.22	vol-%	Wet	0.0736	  5.77	vol-%	Wet	0.0135	  1.59	vol-%	Wet	0.0224	  1.86	ppm	Wet	0.0208	201.84	ppm	Wet	0.0171	  3.31	ppm	Wet	0.0012	  0.00	ppm	Wet	0.0607	174.53	ppm	Wet	0.0126	  0.12	ppm	Wet	0.0015	  8.21	ppm	Wet	0.0835	674.45	ppm	Wet	0.0512	 14.05	ppm	Wet	0.0539	187.37	ppm	Wet	0.0126	  0.00	ppm	Wet	0.0690	 23.05	ppm	Wet	0.0016	102.79	ppm	Wet	0.0578	  0.00	ppm	Wet	0.0543	15861.72	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	674.45	ppm	Wet	0.0000	  9.06	vol-%	Wet	0.0000	Error
0	2022-10-19	12:23:46		EC1.LIB	  4.69	vol-%	Wet	0.0549	  5.58	vol-%	Wet	0.0123	  1.30	vol-%	Wet	0.0201	  1.60	ppm	Wet	0.0186	193.69	ppm	Wet	0.0149	  0.00	ppm	Wet	0.0014	  0.00	ppm	Wet	0.0541	170.99	ppm	Wet	0.0110	  0.32	ppm	Wet	0.0011	  4.58	ppm	Wet	0.0622	420.76	ppm	Wet	0.0392	 14.44	ppm	Wet	0.0375	108.44	ppm	Wet	0.0118	  0.00	ppm	Wet	0.0461	 20.99	ppm	Wet	0.0012	 74.52	ppm	Wet	0.0316	  0.00	ppm	Wet	0.0310	12973.44	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	420.76	ppm	Wet	0.0000	 10.00	vol-%	Wet	0.0000	Error
0	2022-10-19	12:23:59		EC1.LIB	  5.39	vol-%	Wet	0.0291	  5.52	vol-%	Wet	0.0108	  0.91	vol-%	Wet	0.0178	  1.64	ppm	Wet	0.0166	175.24	ppm	Wet	0.0122	  0.00	ppm	Wet	0.0013	  0.00	ppm	Wet	0.0402	163.76	ppm	Wet	0.0100	  0.00	ppm	Wet	0.0008	  1.69	ppm	Wet	0.0337	273.46	ppm	Wet	0.0253	 10.31	ppm	Wet	0.0245	 47.18	ppm	Wet	0.0105	  0.00	ppm	Wet	0.0270	 17.21	ppm	Wet	0.0007	 45.48	ppm	Wet	0.0214	  0.00	ppm	Wet	0.0196	9051.29	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	273.46	ppm	Wet	0.0000	 10.99	vol-%	Wet	0.0000	Error
0	2022-10-19	12:24:05		EC1.LIB	  5.52	vol-%	Wet	0.0199	  5.31	vol-%	Wet	0.0096	  0.78	vol-%	Wet	0.0164	  1.34	ppm	Wet	0.0153	166.46	ppm	Wet	0.0109	  0.00	ppm	Wet	0.0022	  0.00	ppm	Wet	0.0348	155.53	ppm	Wet	0.0089	  0.00	ppm	Wet	0.0006	  1.07	ppm	Wet	0.0228	222.85	ppm	Wet	0.0202	  8.38	ppm	Wet	0.0187	 29.41	ppm	Wet	0.0091	  0.00	ppm	Wet	0.0181	 16.01	ppm	Wet	0.0005	 35.72	ppm	Wet	0.0102	  0.00	ppm	Wet	0.0173	7795.44	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	222.85	ppm	Wet	0.0000	 11.50	vol-%	Wet	0.0000	Error
0	2022-10-19	12:24:16		EC1.LIB	  4.96	vol-%	Wet	0.0327	  5.48	vol-%	Wet	0.0089	  0.98	vol-%	Wet	0.0178	  1.48	ppm	Wet	0.0165	179.18	ppm	Wet	0.0124	  0.00	ppm	Wet	0.0011	  0.00	ppm	Wet	0.0418	147.31	ppm	Wet	0.0079	  0.00	ppm	Wet	0.0007	  2.66	ppm	Wet	0.0371	389.01	ppm	Wet	0.0254	 13.66	ppm	Wet	0.0253	 72.17	ppm	Wet	0.0085	  0.00	ppm	Wet	0.0274	 17.68	ppm	Wet	0.0007	 44.62	ppm	Wet	0.0251	  0.00	ppm	Wet	0.0237	9797.76	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	389.01	ppm	Wet	0.0000	  9.37	vol-%	Wet	0.0000	Error
0	2022-10-19	12:24:27		EC1.LIB	  2.94	vol-%	Wet	0.1062	  5.56	vol-%	Wet	0.0191	  2.26	vol-%	Wet	0.0280	  2.70	ppm	Wet	0.0260	224.21	ppm	Wet	0.0218	  0.00	ppm	Wet	0.0025	  0.00	ppm	Wet	0.0608	155.97	ppm	Wet	0.0185	  0.26	ppm	Wet	0.0018	 12.25	ppm	Wet	0.1188	1563.54	ppm	Wet	0.0744	 27.73	ppm	Wet	0.0695	414.40	ppm	Wet	0.0196	  0.00	ppm	Wet	0.1038	 23.51	ppm	Wet	0.0023	166.77	ppm	Wet	0.0531	  0.00	ppm	Wet	0.0584	22645.31	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1563.54	ppm	Wet	0.0000	  5.12	vol-%	Wet	0.0000	Error
0	2022-10-19	12:24:39		EC1.LIB	  2.60	vol-%	Wet	0.1411	  5.57	vol-%	Wet	0.0230	  2.68	vol-%	Wet	0.0326	  3.62	ppm	Wet	0.0311	233.29	ppm	Wet	0.0246	  5.26	ppm	Wet	0.0023	  0.00	ppm	Wet	0.0720	185.47	ppm	Wet	0.0215	  1.01	ppm	Wet	0.0024	 16.65	ppm	Wet	0.1579	2019.24	ppm	Wet	0.0960	 12.46	ppm	Wet	0.0930	469.33	ppm	Wet	0.0231	  0.00	ppm	Wet	0.1324	 21.33	ppm	Wet	0.0035	217.16	ppm	Wet	0.0813	  0.00	ppm	Wet	0.0872	26842.85	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	2019.24	ppm	Wet	0.0000	  4.74	vol-%	Wet	0.0000	Error
0	2022-10-19	12:24:49		EC1.LIB	  3.09	vol-%	Wet	0.1324	  5.92	vol-%	Wet	0.0211	  2.55	vol-%	Wet	0.0313	  3.20	ppm	Wet	0.0298	229.27	ppm	Wet	0.0231	  3.88	ppm	Wet	0.0023	  0.00	ppm	Wet	0.0735	204.99	ppm	Wet	0.0200	  0.54	ppm	Wet	0.0022	 15.59	ppm	Wet	0.1486	1551.07	ppm	Wet	0.0912	 16.50	ppm	Wet	0.0831	392.37	ppm	Wet	0.0212	  0.00	ppm	Wet	0.1224	 21.56	ppm	Wet	0.0034	197.52	ppm	Wet	0.0798	  0.00	ppm	Wet	0.0866	25539.58	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1551.07	ppm	Wet	0.0000	  5.78	vol-%	Wet	0.0000	Error
0	2022-10-19	12:24:56		EC1.LIB	  4.04	vol-%	Wet	0.1019	  6.63	vol-%	Wet	0.0197	  2.18	vol-%	Wet	0.0294	  3.15	ppm	Wet	0.0272	234.67	ppm	Wet	0.0210	 10.59	ppm	Wet	0.0014	  0.00	ppm	Wet	0.0730	218.02	ppm	Wet	0.0181	  0.64	ppm	Wet	0.0017	 11.58	ppm	Wet	0.1150	899.89	ppm	Wet	0.0711	  5.80	ppm	Wet	0.0708	235.52	ppm	Wet	0.0181	  0.00	ppm	Wet	0.0946	 18.77	ppm	Wet	0.0025	140.65	ppm	Wet	0.0800	  0.00	ppm	Wet	0.0805	21774.19	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	899.89	ppm	Wet	0.0000	  6.72	vol-%	Wet	0.0000	Error
0	2022-10-19	12:25:07		EC1.LIB	  5.33	vol-%	Wet	0.0614	  6.85	vol-%	Wet	0.0181	  1.57	vol-%	Wet	0.0241	  2.59	ppm	Wet	0.0223	222.48	ppm	Wet	0.0163	  2.92	ppm	Wet	0.0010	  0.00	ppm	Wet	0.0552	218.04	ppm	Wet	0.0175	  0.03	ppm	Wet	0.0011	  5.15	ppm	Wet	0.0696	446.14	ppm	Wet	0.0434	  2.82	ppm	Wet	0.0464	 99.97	ppm	Wet	0.0169	  0.00	ppm	Wet	0.0569	 16.05	ppm	Wet	0.0016	 83.78	ppm	Wet	0.0518	  0.00	ppm	Wet	0.0482	15679.10	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	446.14	ppm	Wet	0.0000	  7.92	vol-%	Wet	0.0000	Error
0	2022-10-19	12:25:18		EC1.LIB	  6.19	vol-%	Wet	0.0322	  6.76	vol-%	Wet	0.0156	  1.13	vol-%	Wet	0.0203	  2.24	ppm	Wet	0.0187	207.45	ppm	Wet	0.0133	  5.11	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0420	207.39	ppm	Wet	0.0147	  0.00	ppm	Wet	0.0006	  2.65	ppm	Wet	0.0372	301.23	ppm	Wet	0.0290	  2.26	ppm	Wet	0.0302	 41.58	ppm	Wet	0.0150	  0.00	ppm	Wet	0.0335	 14.77	ppm	Wet	0.0009	 50.61	ppm	Wet	0.0314	  0.00	ppm	Wet	0.0285	11257.48	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	301.23	ppm	Wet	0.0000	  9.06	vol-%	Wet	0.0000	Error
0	2022-10-19	12:25:31		EC1.LIB	  6.55	vol-%	Wet	0.0147	  6.38	vol-%	Wet	0.0135	  0.78	vol-%	Wet	0.0176	  2.01	ppm	Wet	0.0164	206.01	ppm	Wet	0.0110	  0.00	ppm	Wet	0.0005	  0.00	ppm	Wet	0.0318	190.77	ppm	Wet	0.0123	  0.00	ppm	Wet	0.0004	  0.46	ppm	Wet	0.0171	222.82	ppm	Wet	0.0184	  4.16	ppm	Wet	0.0187	 19.89	ppm	Wet	0.0128	  0.00	ppm	Wet	0.0196	 14.63	ppm	Wet	0.0005	 31.01	ppm	Wet	0.0191	  0.00	ppm	Wet	0.0172	7842.82	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	222.82	ppm	Wet	0.0000	 10.42	vol-%	Wet	0.0000	Error
0	2022-10-19	12:25:37		EC1.LIB	  6.09	vol-%	Wet	0.0175	  6.23	vol-%	Wet	0.0120	  0.84	vol-%	Wet	0.0176	  1.73	ppm	Wet	0.0163	200.71	ppm	Wet	0.0113	  0.00	ppm	Wet	0.0014	  0.00	ppm	Wet	0.0344	178.40	ppm	Wet	0.0113	  0.00	ppm	Wet	0.0004	  1.03	ppm	Wet	0.0200	253.81	ppm	Wet	0.0199	  2.41	ppm	Wet	0.0191	 25.76	ppm	Wet	0.0113	  0.00	ppm	Wet	0.0188	 13.85	ppm	Wet	0.0006	 33.52	ppm	Wet	0.0137	  0.00	ppm	Wet	0.0161	8353.48	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	253.81	ppm	Wet	0.0000	  9.40	vol-%	Wet	0.0000	Error
0	2022-10-19	12:25:48		EC1.LIB	  4.80	vol-%	Wet	0.0585	  6.53	vol-%	Wet	0.0125	  1.58	vol-%	Wet	0.0229	  1.84	ppm	Wet	0.0212	208.99	ppm	Wet	0.0157	  2.69	ppm	Wet	0.0009	  0.00	ppm	Wet	0.0530	176.37	ppm	Wet	0.0113	  0.05	ppm	Wet	0.0010	  4.78	ppm	Wet	0.0663	601.55	ppm	Wet	0.0401	  5.05	ppm	Wet	0.0422	125.68	ppm	Wet	0.0119	  0.00	ppm	Wet	0.0501	 14.98	ppm	Wet	0.0015	 73.29	ppm	Wet	0.0496	  0.00	ppm	Wet	0.0461	15774.91	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	601.55	ppm	Wet	0.0000	  6.58	vol-%	Wet	0.0000	Error
0	2022-10-19	12:25:59		EC1.LIB	  3.76	vol-%	Wet	0.1013	  6.24	vol-%	Wet	0.0190	  2.30	vol-%	Wet	0.0300	  2.48	ppm	Wet	0.0277	224.31	ppm	Wet	0.0217	  7.70	ppm	Wet	0.0020	  0.00	ppm	Wet	0.0641	188.18	ppm	Wet	0.0178	  1.02	ppm	Wet	0.0016	 11.48	ppm	Wet	0.1136	1569.82	ppm	Wet	0.0703	 11.98	ppm	Wet	0.0732	358.22	ppm	Wet	0.0180	  0.00	ppm	Wet	0.1000	 17.24	ppm	Wet	0.0025	156.69	ppm	Wet	0.0688	  0.00	ppm	Wet	0.0744	23004.91	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1569.82	ppm	Wet	0.0000	  6.08	vol-%	Wet	0.0000	Error
0	2022-10-19	12:26:11		EC1.LIB	  3.79	vol-%	Wet	0.0986	  5.53	vol-%	Wet	0.0228	  2.36	vol-%	Wet	0.0301	  2.65	ppm	Wet	0.0280	231.15	ppm	Wet	0.0216	  0.77	ppm	Wet	0.0030	  0.00	ppm	Wet	0.0573	194.64	ppm	Wet	0.0209	  0.67	ppm	Wet	0.0019	 11.65	ppm	Wet	0.1102	2235.28	ppm	Wet	0.0849	 35.97	ppm	Wet	0.0790	438.52	ppm	Wet	0.0221	  0.00	ppm	Wet	0.1099	 26.07	ppm	Wet	0.0018	180.51	ppm	Wet	0.0525	  0.00	ppm	Wet	0.0602	23599.35	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	2235.28	ppm	Wet	0.0000	  7.15	vol-%	Wet	0.0000	Error
0	2022-10-19	12:26:21		EC1.LIB	  3.95	vol-%	Wet	0.0878	  5.39	vol-%	Wet	0.0231	  2.06	vol-%	Wet	0.0262	  2.17	ppm	Wet	0.0245	223.17	ppm	Wet	0.0194	  0.00	ppm	Wet	0.0032	  0.00	ppm	Wet	0.0512	196.86	ppm	Wet	0.0202	  0.77	ppm	Wet	0.0018	  9.70	ppm	Wet	0.0980	1586.92	ppm	Wet	0.0694	 48.37	ppm	Wet	0.0705	403.69	ppm	Wet	0.0213	  0.00	ppm	Wet	0.1031	 26.42	ppm	Wet	0.0018	169.25	ppm	Wet	0.0247	  0.00	ppm	Wet	0.0320	20582.44	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1586.92	ppm	Wet	0.0000	  8.02	vol-%	Wet	0.0000	Error
0	2022-10-19	12:26:28		EC1.LIB	  3.98	vol-%	Wet	0.0800	  5.52	vol-%	Wet	0.0194	  1.76	vol-%	Wet	0.0239	  2.02	ppm	Wet	0.0225	214.21	ppm	Wet	0.0181	  4.18	ppm	Wet	0.0021	  0.00	ppm	Wet	0.0595	197.11	ppm	Wet	0.0183	  0.40	ppm	Wet	0.0014	  8.90	ppm	Wet	0.0896	1454.38	ppm	Wet	0.0634	 23.50	ppm	Wet	0.0650	311.07	ppm	Wet	0.0173	  0.00	ppm	Wet	0.0876	 22.68	ppm	Wet	0.0018	139.88	ppm	Wet	0.0451	  0.00	ppm	Wet	0.0517	17565.73	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1454.38	ppm	Wet	0.0000	  8.62	vol-%	Wet	0.0000	Error
0	2022-10-19	12:26:39		EC1.LIB	  4.31	vol-%	Wet	0.0637	  5.69	vol-%	Wet	0.0154	  1.42	vol-%	Wet	0.0211	  1.52	ppm	Wet	0.0196	206.07	ppm	Wet	0.0159	  4.35	ppm	Wet	0.0011	  0.00	ppm	Wet	0.0559	194.89	ppm	Wet	0.0144	  0.18	ppm	Wet	0.0011	  5.73	ppm	Wet	0.0723	660.19	ppm	Wet	0.0452	 10.65	ppm	Wet	0.0490	173.51	ppm	Wet	0.0142	  0.00	ppm	Wet	0.0617	 17.59	ppm	Wet	0.0015	 94.05	ppm	Wet	0.0479	  0.00	ppm	Wet	0.0441	14188.54	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	660.19	ppm	Wet	0.0000	  9.67	vol-%	Wet	0.0000	Error
0	2022-10-19	12:26:51		EC1.LIB	  4.88	vol-%	Wet	0.0422	  5.42	vol-%	Wet	0.0130	  1.11	vol-%	Wet	0.0186	  1.35	ppm	Wet	0.0173	185.92	ppm	Wet	0.0135	  1.25	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0467	185.18	ppm	Wet	0.0117	  0.17	ppm	Wet	0.0007	  3.34	ppm	Wet	0.0482	327.52	ppm	Wet	0.0317	  6.02	ppm	Wet	0.0331	 70.06	ppm	Wet	0.0126	  0.00	ppm	Wet	0.0376	 15.08	ppm	Wet	0.0011	 59.16	ppm	Wet	0.0320	  0.00	ppm	Wet	0.0288	11142.31	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	327.52	ppm	Wet	0.0000	 10.89	vol-%	Wet	0.0000	Error
0	2022-10-19	12:27:03		EC1.LIB	  4.99	vol-%	Wet	0.0315	  5.31	vol-%	Wet	0.0111	  0.95	vol-%	Wet	0.0179	  1.36	ppm	Wet	0.0167	175.02	ppm	Wet	0.0123	  1.44	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0396	170.94	ppm	Wet	0.0103	  0.00	ppm	Wet	0.0007	  2.32	ppm	Wet	0.0364	281.41	ppm	Wet	0.0255	  7.00	ppm	Wet	0.0261	 46.78	ppm	Wet	0.0106	  0.00	ppm	Wet	0.0275	 14.20	ppm	Wet	0.0009	 43.31	ppm	Wet	0.0273	  0.00	ppm	Wet	0.0246	9523.48	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	281.41	ppm	Wet	0.0000	  9.71	vol-%	Wet	0.0000	Error
0	2022-10-19	12:27:10		EC1.LIB	  3.76	vol-%	Wet	0.0747	  5.67	vol-%	Wet	0.0127	  1.64	vol-%	Wet	0.0223	  1.43	ppm	Wet	0.0207	196.37	ppm	Wet	0.0171	  0.43	ppm	Wet	0.0013	  0.00	ppm	Wet	0.0593	169.91	ppm	Wet	0.0123	  0.38	ppm	Wet	0.0013	  8.28	ppm	Wet	0.0842	720.96	ppm	Wet	0.0511	 14.44	ppm	Wet	0.0467	188.70	ppm	Wet	0.0124	  0.00	ppm	Wet	0.0617	 17.49	ppm	Wet	0.0018	 94.02	ppm	Wet	0.0487	  0.00	ppm	Wet	0.0478	16370.87	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	720.96	ppm	Wet	0.0000	  7.73	vol-%	Wet	0.0000	Error
